# city	citylabel	year	population
http://harth.org/andreas/2017/citydata/unsd/cities#017100C	Adilabad	2001	109529
http://harth.org/andreas/2017/citydata/unsd/cities#017150C	Ahmadabad	2001	3520085
http://harth.org/andreas/2017/citydata/unsd/cities#017080C	Abohar	2001	124339
http://harth.org/andreas/2017/citydata/unsd/cities#017160U	Ahmadnagar	2001	347549
http://harth.org/andreas/2017/citydata/unsd/cities#017170C	Aizawl	2001	228280
http://harth.org/andreas/2017/citydata/unsd/cities#017180C	Ajmer	2001	485575
http://harth.org/andreas/2017/citydata/unsd/cities#017190C	Akola	2001	400520
http://harth.org/andreas/2017/citydata/unsd/cities#017160C	Ahmadnagar	2001	307615
http://harth.org/andreas/2017/citydata/unsd/cities#017200C	Alandur	2001	146287
http://harth.org/andreas/2017/citydata/unsd/cities#017150U	Ahmadabad	2001	4525013
http://harth.org/andreas/2017/citydata/unsd/cities#017210U	Alappuzha	2001	282675
http://harth.org/andreas/2017/citydata/unsd/cities#017140U	Agra	2001	1331339
http://harth.org/andreas/2017/citydata/unsd/cities#017140C	Agra	2001	1275134
http://harth.org/andreas/2017/citydata/unsd/cities#017130C	Agartala	2001	189998
http://harth.org/andreas/2017/citydata/unsd/cities#017260C	Alwar	2001	260593
http://harth.org/andreas/2017/citydata/unsd/cities#017240C	Allahabad	2001	975393
http://harth.org/andreas/2017/citydata/unsd/cities#017240U	Allahabad	2001	1042229
http://harth.org/andreas/2017/citydata/unsd/cities#017260U	Alwar	2001	266203
http://harth.org/andreas/2017/citydata/unsd/cities#017230U	Alipurduar	2001	114035
http://harth.org/andreas/2017/citydata/unsd/cities#017270C	Ambala	2001	139279
http://harth.org/andreas/2017/citydata/unsd/cities#017220C	Aligarh	2001	669087
http://harth.org/andreas/2017/citydata/unsd/cities#017290C	Ambarnath	2001	203804
http://harth.org/andreas/2017/citydata/unsd/cities#017210C	Alappuzha	2001	177029
http://harth.org/andreas/2017/citydata/unsd/cities#017180U	Ajmer	2001	490520
http://harth.org/andreas/2017/citydata/unsd/cities#017320U	Amritsar	2001	1003917
http://harth.org/andreas/2017/citydata/unsd/cities#017340C	Anand	2001	130685
http://harth.org/andreas/2017/citydata/unsd/cities#017330C	Amroha	2001	165129
http://harth.org/andreas/2017/citydata/unsd/cities#017320C	Amritsar	2001	966862
http://harth.org/andreas/2017/citydata/unsd/cities#017310C	Amravati	2001	549510
http://harth.org/andreas/2017/citydata/unsd/cities#017350U	Anantapur	2001	243143
http://harth.org/andreas/2017/citydata/unsd/cities#017300C	Ambattur	2001	310967
http://harth.org/andreas/2017/citydata/unsd/cities#017280C	Ambala Sadar	2001	106568
http://harth.org/andreas/2017/citydata/unsd/cities#017270U	Ambala	2001	168316
http://harth.org/andreas/2017/citydata/unsd/cities#017400C	Ashoknagar Kalyangarh	2001	111607
http://harth.org/andreas/2017/citydata/unsd/cities#017390U	Asansol	2001	1067369
http://harth.org/andreas/2017/citydata/unsd/cities#017390C	Asansol	2001	475439
http://harth.org/andreas/2017/citydata/unsd/cities#017380C	Arrah	2001	203380
http://harth.org/andreas/2017/citydata/unsd/cities#017370U	Arcot	2001	126671
http://harth.org/andreas/2017/citydata/unsd/cities#017450C	Baharampur	2001	160143
http://harth.org/andreas/2017/citydata/unsd/cities#017360U	Anklesvar	2001	112643
http://harth.org/andreas/2017/citydata/unsd/cities#017460C	Bahraich	2001	168323
http://harth.org/andreas/2017/citydata/unsd/cities#017350C	Anantapur	2001	218808
http://harth.org/andreas/2017/citydata/unsd/cities#017340U	Anand	2001	218486
http://harth.org/andreas/2017/citydata/unsd/cities#017480C	Baleshwar Town	2001	106082
http://harth.org/andreas/2017/citydata/unsd/cities#017470C	Baidyabati	2001	108229
http://harth.org/andreas/2017/citydata/unsd/cities#017500C	Bally (Municipality)	2001	260906
http://harth.org/andreas/2017/citydata/unsd/cities#017450U	Baharampur	2001	170322
http://harth.org/andreas/2017/citydata/unsd/cities#017510U	Balurghat	2001	143321
http://harth.org/andreas/2017/citydata/unsd/cities#017440U	Bahadurgarh	2001	131925
http://harth.org/andreas/2017/citydata/unsd/cities#017440C	Bahadurgarh	2001	119846
http://harth.org/andreas/2017/citydata/unsd/cities#017530C	Bangalore	2001	4301326
http://harth.org/andreas/2017/citydata/unsd/cities#017420C	Avadi	2001	229403
http://harth.org/andreas/2017/citydata/unsd/cities#017410U	Aurangabad (Maharashtra)	2001	892483
http://harth.org/andreas/2017/citydata/unsd/cities#017410C	Aurangabad (Maharashtra)	2001	873311
http://harth.org/andreas/2017/citydata/unsd/cities#017540C	Bangaon	2001	102163
http://harth.org/andreas/2017/citydata/unsd/cities#017560C	Bansberia	2001	104412
http://harth.org/andreas/2017/citydata/unsd/cities#017530U	Bangalore	2001	5701446
http://harth.org/andreas/2017/citydata/unsd/cities#017570C	Baranagar	2001	250768
http://harth.org/andreas/2017/citydata/unsd/cities#017520U	Banda	2001	139436
http://harth.org/andreas/2017/citydata/unsd/cities#017520C	Banda	2001	134839
http://harth.org/andreas/2017/citydata/unsd/cities#017590C	Barddhaman	2001	285602
http://harth.org/andreas/2017/citydata/unsd/cities#017510C	Balurghat	2001	135737
http://harth.org/andreas/2017/citydata/unsd/cities#017600U	Bareilly	2001	748353
http://harth.org/andreas/2017/citydata/unsd/cities#017490C	Ballia	2001	101465
http://harth.org/andreas/2017/citydata/unsd/cities#017480U	Baleshwar Town	2001	156430
http://harth.org/andreas/2017/citydata/unsd/cities#017630C	Barrackpur	2001	144391
http://harth.org/andreas/2017/citydata/unsd/cities#017640C	Barshi	2001	104785
http://harth.org/andreas/2017/citydata/unsd/cities#017610U	Baripada Town	2001	100651
http://harth.org/andreas/2017/citydata/unsd/cities#017600C	Bareilly	2001	718395
http://harth.org/andreas/2017/citydata/unsd/cities#017670U	Batala	2001	147872
http://harth.org/andreas/2017/citydata/unsd/cities#017680C	Bathinda	2001	217256
http://harth.org/andreas/2017/citydata/unsd/cities#017580C	Barasat	2001	231521
http://harth.org/andreas/2017/citydata/unsd/cities#017700U	Begusarai	2001	107623
http://harth.org/andreas/2017/citydata/unsd/cities#017710C	Belgaum	2001	399653
http://harth.org/andreas/2017/citydata/unsd/cities#017550C	Bankura	2001	128781
http://harth.org/andreas/2017/citydata/unsd/cities#017690U	Beawar	2001	125981
http://harth.org/andreas/2017/citydata/unsd/cities#017690C	Beawar	2001	123759
http://harth.org/andreas/2017/citydata/unsd/cities#017770C	Bhadreswar	2001	106071
http://harth.org/andreas/2017/citydata/unsd/cities#017780U	Bhagalpur	2001	350133
http://harth.org/andreas/2017/citydata/unsd/cities#017670C	Batala	2001	125677
http://harth.org/andreas/2017/citydata/unsd/cities#017790C	Bhalswa Jahangir Pur	2001	152339
http://harth.org/andreas/2017/citydata/unsd/cities#017660C	Basti	2001	107601
http://harth.org/andreas/2017/citydata/unsd/cities#017650C	Basirhat	2001	113159
http://harth.org/andreas/2017/citydata/unsd/cities#017800U	Bharatpur	2001	205235
http://harth.org/andreas/2017/citydata/unsd/cities#017810C	Bharuch	2001	148140
http://harth.org/andreas/2017/citydata/unsd/cities#017810U	Bharuch	2001	176364
http://harth.org/andreas/2017/citydata/unsd/cities#017800C	Bharatpur	2001	204587
http://harth.org/andreas/2017/citydata/unsd/cities#017840C	Bhavnagar	2001	511085
http://harth.org/andreas/2017/citydata/unsd/cities#017780C	Bhagalpur	2001	340767
http://harth.org/andreas/2017/citydata/unsd/cities#017850C	Bheemavaram	2001	137409
http://harth.org/andreas/2017/citydata/unsd/cities#017850U	Bheemavaram	2001	142064
http://harth.org/andreas/2017/citydata/unsd/cities#017860C	Bhilai Nagar	2001	556366
http://harth.org/andreas/2017/citydata/unsd/cities#017870C	Bhilwara	2001	280128
http://harth.org/andreas/2017/citydata/unsd/cities#017760C	Bhadravati	2001	160662
http://harth.org/andreas/2017/citydata/unsd/cities#017750C	Bettiah	2001	116670
http://harth.org/andreas/2017/citydata/unsd/cities#017880C	Bhind	2001	153752
http://harth.org/andreas/2017/citydata/unsd/cities#017720C	Bellary	2001	316766
http://harth.org/andreas/2017/citydata/unsd/cities#017710U	Belgaum	2001	506480
http://harth.org/andreas/2017/citydata/unsd/cities#017890U	Bhiwandi	2001	621427
http://harth.org/andreas/2017/citydata/unsd/cities#017890C	Bhiwandi	2001	598741
http://harth.org/andreas/2017/citydata/unsd/cities#017910U	Bhopal	2001	1458416
http://harth.org/andreas/2017/citydata/unsd/cities#017920C	Bhubaneswar Town	2001	648032
http://harth.org/andreas/2017/citydata/unsd/cities#017840U	Bhavnagar	2001	517708
http://harth.org/andreas/2017/citydata/unsd/cities#017820C	Bhatpara	2001	442385
http://harth.org/andreas/2017/citydata/unsd/cities#017830U	Bhavani	2001	104646
http://harth.org/andreas/2017/citydata/unsd/cities#017960U	Bidar	2001	174257
http://harth.org/andreas/2017/citydata/unsd/cities#017950C	Bid	2001	138196
http://harth.org/andreas/2017/citydata/unsd/cities#017940U	Bhusawal	2001	187564
http://harth.org/andreas/2017/citydata/unsd/cities#017940C	Bhusawal	2001	172372
http://harth.org/andreas/2017/citydata/unsd/cities#017980C	Bihar	2001	232071
http://harth.org/andreas/2017/citydata/unsd/cities#017930U	Bhuj	2001	136429
http://harth.org/andreas/2017/citydata/unsd/cities#017920U	Bhubaneswar Town	2001	658220
http://harth.org/andreas/2017/citydata/unsd/cities#017990U	Bijapur	2001	253891
http://harth.org/andreas/2017/citydata/unsd/cities#017910C	Bhopal	2001	1437354
http://harth.org/andreas/2017/citydata/unsd/cities#017900C	Bhiwani	2001	169531
http://harth.org/andreas/2017/citydata/unsd/cities#018020U	Birnagar	2001	115127
http://harth.org/andreas/2017/citydata/unsd/cities#018030C	Bokaro Steel City	2001	393805
http://harth.org/andreas/2017/citydata/unsd/cities#018010U	Bilaspur	2001	335293
http://harth.org/andreas/2017/citydata/unsd/cities#018010C	Bilaspur	2001	275694
http://harth.org/andreas/2017/citydata/unsd/cities#018000C	Bikaner	2001	529690
http://harth.org/andreas/2017/citydata/unsd/cities#017990C	Bijapur	2001	228175
http://harth.org/andreas/2017/citydata/unsd/cities#018070C	Budaun	2001	148029
http://harth.org/andreas/2017/citydata/unsd/cities#018090C	Burhanpur	2001	193725
http://harth.org/andreas/2017/citydata/unsd/cities#017970C	Bidhan Nagar	2001	164221
http://harth.org/andreas/2017/citydata/unsd/cities#017960C	Bidar	2001	172877
http://harth.org/andreas/2017/citydata/unsd/cities#018100C	Byatarayanapura	2001	181744
http://harth.org/andreas/2017/citydata/unsd/cities#018130C	Chandannagar	2001	162187
http://harth.org/andreas/2017/citydata/unsd/cities#018080C	Bulandshahar	2001	176425
http://harth.org/andreas/2017/citydata/unsd/cities#018160C	Chandrapur	2001	289450
http://harth.org/andreas/2017/citydata/unsd/cities#018050C	Botad	2001	100194
http://harth.org/andreas/2017/citydata/unsd/cities#018060C	Brahmapur	2001	307792
http://harth.org/andreas/2017/citydata/unsd/cities#018040C	Bommanahalli	2001	201652
http://harth.org/andreas/2017/citydata/unsd/cities#018030U	Bokaro Steel City	2001	497780
http://harth.org/andreas/2017/citydata/unsd/cities#018190U	Cherthala	2001	141558
http://harth.org/andreas/2017/citydata/unsd/cities#018200U	Chhatarpur	2001	109078
http://harth.org/andreas/2017/citydata/unsd/cities#018180U	Chennai	2001	6560242
http://harth.org/andreas/2017/citydata/unsd/cities#018180C	Chennai	2001	4343645
http://harth.org/andreas/2017/citydata/unsd/cities#018170C	Chapra	2001	179190
http://harth.org/andreas/2017/citydata/unsd/cities#018220C	Chikmagalur	2001	101251
http://harth.org/andreas/2017/citydata/unsd/cities#018150C	Chandigarh	2001	808515
http://harth.org/andreas/2017/citydata/unsd/cities#018140C	Chandausi	2001	103749
http://harth.org/andreas/2017/citydata/unsd/cities#018250U	Chitradurga	2001	125170
http://harth.org/andreas/2017/citydata/unsd/cities#018120C	Champdani	2001	103246
http://harth.org/andreas/2017/citydata/unsd/cities#018110U	Chakdaha	2001	101320
http://harth.org/andreas/2017/citydata/unsd/cities#018270U	Churu	2001	101874
http://harth.org/andreas/2017/citydata/unsd/cities#018260C	Chittoor	2001	152654
http://harth.org/andreas/2017/citydata/unsd/cities#018280U	Coimbatore	2001	1461139
http://harth.org/andreas/2017/citydata/unsd/cities#018290U	Coonoor	2001	101490
http://harth.org/andreas/2017/citydata/unsd/cities#018240U	Chirkunda	2001	106227
http://harth.org/andreas/2017/citydata/unsd/cities#018250C	Chitradurga	2001	122702
http://harth.org/andreas/2017/citydata/unsd/cities#018230U	Chirala	2001	166294
http://harth.org/andreas/2017/citydata/unsd/cities#018210U	Chhindwara	2001	153552
http://harth.org/andreas/2017/citydata/unsd/cities#018210C	Chhindwara	2001	122247
http://harth.org/andreas/2017/citydata/unsd/cities#018340C	Dallo Pura	2001	132621
http://harth.org/andreas/2017/citydata/unsd/cities#018350C	Damoh	2001	112185
http://harth.org/andreas/2017/citydata/unsd/cities#018350U	Damoh	2001	127967
http://harth.org/andreas/2017/citydata/unsd/cities#018320U	Cuttack	2001	587182
http://harth.org/andreas/2017/citydata/unsd/cities#018320C	Cuttack	2001	534654
http://harth.org/andreas/2017/citydata/unsd/cities#018310U	Cuddapah	2001	262506
http://harth.org/andreas/2017/citydata/unsd/cities#018310C	Cuddapah	2001	126505
http://harth.org/andreas/2017/citydata/unsd/cities#018300C	Cuddalore	2001	158634
http://harth.org/andreas/2017/citydata/unsd/cities#018380C	Dasarahalli	2001	264940
http://harth.org/andreas/2017/citydata/unsd/cities#018400C	Dehradun	2001	426674
http://harth.org/andreas/2017/citydata/unsd/cities#018280C	Coimbatore	2001	930882
http://harth.org/andreas/2017/citydata/unsd/cities#018410C	Dehri	2001	119057
http://harth.org/andreas/2017/citydata/unsd/cities#018420C	Delhi	2001	9879172
http://harth.org/andreas/2017/citydata/unsd/cities#018400U	Dehradun	2001	530263
http://harth.org/andreas/2017/citydata/unsd/cities#018430C	Delhi Cantonment	2001	124917
http://harth.org/andreas/2017/citydata/unsd/cities#018390C	Davanagere	2001	364523
http://harth.org/andreas/2017/citydata/unsd/cities#018450C	Deoli	2001	119468
http://harth.org/andreas/2017/citydata/unsd/cities#018370U	Darjiling	2001	108830
http://harth.org/andreas/2017/citydata/unsd/cities#018370C	Darjiling	2001	107197
http://harth.org/andreas/2017/citydata/unsd/cities#018360C	Darbhanga	2001	267348
http://harth.org/andreas/2017/citydata/unsd/cities#018490C	Dharmavaram	2001	103357
http://harth.org/andreas/2017/citydata/unsd/cities#018480U	Dhanbad	2001	1065327
http://harth.org/andreas/2017/citydata/unsd/cities#018480C	Dhanbad	2001	199258
http://harth.org/andreas/2017/citydata/unsd/cities#018470C	Dewas	2001	231672
http://harth.org/andreas/2017/citydata/unsd/cities#018460C	Deoria	2001	104227
http://harth.org/andreas/2017/citydata/unsd/cities#018530C	Dinapur Nizamat	2001	131176
http://harth.org/andreas/2017/citydata/unsd/cities#018440U	Deoghar	2001	112525
http://harth.org/andreas/2017/citydata/unsd/cities#018540C	Dindigul	2001	196955
http://harth.org/andreas/2017/citydata/unsd/cities#018420U	Delhi	2001	12877470
http://harth.org/andreas/2017/citydata/unsd/cities#018570C	Durg	2001	232517
http://harth.org/andreas/2017/citydata/unsd/cities#018590U	Durg-Bhilai Nagar	2001	927864
http://harth.org/andreas/2017/citydata/unsd/cities#018580C	Durgapur	2001	493405
http://harth.org/andreas/2017/citydata/unsd/cities#018550U	Dohad	2001	112026
http://harth.org/andreas/2017/citydata/unsd/cities#018560C	Dum Dum	2001	101296
http://harth.org/andreas/2017/citydata/unsd/cities#018510U	Dibrugarh	2001	137661
http://harth.org/andreas/2017/citydata/unsd/cities#018630C	Etah	2001	107110
http://harth.org/andreas/2017/citydata/unsd/cities#018510C	Dibrugarh	2001	121893
http://harth.org/andreas/2017/citydata/unsd/cities#018500C	Dhule	2001	341755
http://harth.org/andreas/2017/citydata/unsd/cities#018650C	Faizabad	2001	144705
http://harth.org/andreas/2017/citydata/unsd/cities#018640C	Etawah	2001	210453
http://harth.org/andreas/2017/citydata/unsd/cities#018660C	Faridabad	2001	1055938
http://harth.org/andreas/2017/citydata/unsd/cities#018670C	Farrukhabad-cum-Fatehgarh	2001	228333
http://harth.org/andreas/2017/citydata/unsd/cities#018670U	Farrukhabad-cum-Fatehgarh	2001	242997
http://harth.org/andreas/2017/citydata/unsd/cities#018620U	Erode	2001	389906
http://harth.org/andreas/2017/citydata/unsd/cities#018620C	Erode	2001	150541
http://harth.org/andreas/2017/citydata/unsd/cities#018610C	English Bazar	2001	161456
http://harth.org/andreas/2017/citydata/unsd/cities#018610U	English Bazar	2001	224415
http://harth.org/andreas/2017/citydata/unsd/cities#018600U	Eluru	2001	215804
http://harth.org/andreas/2017/citydata/unsd/cities#018600C	Eluru	2001	190062
http://harth.org/andreas/2017/citydata/unsd/cities#018700C	Gadag-Betigeri	2001	154982
http://harth.org/andreas/2017/citydata/unsd/cities#018710C	Gajuwaka	2001	259180
http://harth.org/andreas/2017/citydata/unsd/cities#018690U	Firozabad	2001	432866
http://harth.org/andreas/2017/citydata/unsd/cities#018690C	Firozabad	2001	279102
http://harth.org/andreas/2017/citydata/unsd/cities#018740C	Ganganagar	2001	210713
http://harth.org/andreas/2017/citydata/unsd/cities#018740U	Ganganagar	2001	222858
http://harth.org/andreas/2017/citydata/unsd/cities#018680C	Fatehpur	2001	152078
http://harth.org/andreas/2017/citydata/unsd/cities#018650U	Faizabad	2001	208162
http://harth.org/andreas/2017/citydata/unsd/cities#018790C	Ghatlodiya	2001	106684
http://harth.org/andreas/2017/citydata/unsd/cities#018780U	Gaya	2001	394945
http://harth.org/andreas/2017/citydata/unsd/cities#018830C	Godhra	2001	121879
http://harth.org/andreas/2017/citydata/unsd/cities#018780C	Gaya	2001	385432
http://harth.org/andreas/2017/citydata/unsd/cities#018830U	Godhra	2001	131172
http://harth.org/andreas/2017/citydata/unsd/cities#018750U	Gangawati	2001	101392
http://harth.org/andreas/2017/citydata/unsd/cities#018850C	Gondiya	2001	120902
http://harth.org/andreas/2017/citydata/unsd/cities#018730C	Gandhinagar	2001	195985
http://harth.org/andreas/2017/citydata/unsd/cities#018720C	Gandhidham	2001	151693
http://harth.org/andreas/2017/citydata/unsd/cities#018880U	Gudiyatham	2001	100115
http://harth.org/andreas/2017/citydata/unsd/cities#018870C	Gudivada	2001	113054
http://harth.org/andreas/2017/citydata/unsd/cities#018890U	Gulbarga	2001	430265
http://harth.org/andreas/2017/citydata/unsd/cities#018860C	Gorakhpur	2001	622701
