# city	citylabel	year	population
http://sws.geonames.org/3122784/	l'Estany	2017	393
http://sws.geonames.org/3122826/	Esplugues de Llobregat	2017	46862
http://sws.geonames.org/3123329/	el Prat de Llobregat	2017	63418
http://sws.geonames.org/3123630/	el Brull	2017	207
http://sws.geonames.org/3124201/	Cubelles	2017	13711
http://sws.geonames.org/3124569/	Cornellà de Llobregat	2017	86519
http://sws.geonames.org/3124967/	Ciutadella	2017	29160
http://sws.geonames.org/3125442/	Centelles	2017	6493
http://sws.geonames.org/3125879/	Castellserà	2017	1114
http://sws.geonames.org/3125881/	Castellon	2017	602301
http://sws.geonames.org/3125884/	Castelló d'Empúries	2017	12111
http://sws.geonames.org/3125893/	Castellfollit de la Roca	2017	964
http://sws.geonames.org/3125897/	Castelldefels	2017	62080
http://sws.geonames.org/3125899/	Castelldans	2017	951
http://sws.geonames.org/3125991/	Cassà de la Selva	2017	8504
http://sws.geonames.org/3126293/	Cardona	2017	5226
http://sws.geonames.org/3126437/	Queralbs	2017	157
http://sws.geonames.org/3126533/	Cànoves i Samalús	2017	2375
http://sws.geonames.org/3126835/	Campdevànol	2017	3349
http://sws.geonames.org/3126888/	Cambrils	2017	31720
http://sws.geonames.org/3127007/	Calella	2017	18627
http://sws.geonames.org/3127035/	Caldes de Montbui	2017	16885
http://sws.geonames.org/3127065/	Calahorra	2017	24787
http://sws.geonames.org/3127117/	Cadaqués	2017	2894
http://sws.geonames.org/3127460/	Burgos	2017	375563
http://sws.geonames.org/3127978/	Blanes	2017	40047
http://sws.geonames.org/3128030/	Bigues i Riells	2017	7175
http://sws.geonames.org/3128201/	Berga	2017	17160
http://sws.geonames.org/3128272/	Benicassim	2017	18098
http://sws.geonames.org/3128336/	Bellpuig	2017	4269
http://sws.geonames.org/3128348/	Bellcaire d'Urgell	2017	1218
http://sws.geonames.org/3128665/	la Baronia de Rialb	2017	274
http://sws.geonames.org/3128759/	Barcelona	2017	5487935
http://sws.geonames.org/3128759/	Province of Barcelona	2017	5487935
http://sws.geonames.org/3128760/	Barcelona	2017	1621537
http://sws.geonames.org/3128885/	Banyoles	2017	18327
http://sws.geonames.org/3128928/	Balsareny	2017	3233
http://sws.geonames.org/3128978/	Balaguer	2017	16779
http://sws.geonames.org/3129028/	Badalona	2017	219547
http://sws.geonames.org/3129108/	Aiguafreda	2017	2308
http://sws.geonames.org/3129138/	Avila	2017	171680
http://sws.geonames.org/3129660/	Arenys de Munt	2017	7394
http://sws.geonames.org/3129661/	Arenys de Mar	2017	14627
http://sws.geonames.org/3130032/	Anglès	2017	5159
http://sws.geonames.org/3130131/	Amposta	2017	21240
http://sws.geonames.org/3130264/	Alòs de Balaguer	2017	166
http://sws.geonames.org/3130380/	Algorta	2017	82624
http://sws.geonames.org/3130398/	Alfarràs	2017	3335
http://sws.geonames.org/3130616/	Alcalá de Henares	2017	204574
http://sws.geonames.org/3130717/	Alava	2017	313819
http://sws.geonames.org/3130817/	Aguilar de Segarra	2017	235
http://sws.geonames.org/3143242/	Oslo	2017	580000
http://sws.geonames.org/3143242/	Oslo county	2017	580000
http://sws.geonames.org/780551/	Bugøynes	2017	230
http://sws.geonames.org/3137115/	Stavanger	2017	121610
http://sws.geonames.org/778459/	Nordkapp	2017	3180
http://sws.geonames.org/3143188/	Østfold	2017	258542
http://sws.geonames.org/3147026/	Lom	2017	2406
http://sws.geonames.org/3152565/	Hjelmeland	2017	2701
http://sws.geonames.org/3155913/	Geilo	2017	2276
http://sws.geonames.org/3156529/	Fredrikstad	2017	72760
http://sws.geonames.org/3173434/	Province of Milan	2017	3123205
http://sws.geonames.org/3173434/	Milan	2017	3123205
http://sws.geonames.org/3171727/	Padua	2017	927730
http://sws.geonames.org/3165361/	Tuscany	2017	3730130
http://sws.geonames.org/3165244/	Trentino-Alto Adige	2017	1028260
http://sws.geonames.org/2523119/	Sicily	2017	5042992
http://sws.geonames.org/2525468/	Calabria	2017	2009330
http://sws.geonames.org/3173435/	Milan	2017	1306661
http://sws.geonames.org/3169070/	Rome	2017	2563241
http://sws.geonames.org/3164603/	Venice	2017	270816
http://sws.geonames.org/3164565/	Vercelli	2017	46967
http://sws.geonames.org/3168712/	Saint-Vincent	2017	4687
http://sws.geonames.org/3170831/	Piedmont	2017	4446230
http://sws.geonames.org/3165048/	Umbria	2017	900790
http://sws.geonames.org/2523687/	Praia a Mare	2017	6738
http://sws.geonames.org/3164604/	Veneto	2017	4912438
http://sws.geonames.org/3174976/	Latium	2017	5681868
http://sws.geonames.org/3166546/	Province of Siena	2017	271365
http://sws.geonames.org/3172391/	Province of Naples	2017	3079685
http://sws.geonames.org/3172391/	Naples	2017	3079685
http://sws.geonames.org/2523228/	Sardinia	2017	1672404
http://sws.geonames.org/3170269/	Ponte di Legno	2017	1869
http://sws.geonames.org/3174051/	Mantova	2017	47790
http://sws.geonames.org/3174051/	Mantua	2017	47790
http://sws.geonames.org/3164857/	Aosta Valley	2017	127866
http://sws.geonames.org/3173222/	Molise	2017	320229
http://sws.geonames.org/3174004/	The Marches	2017	1559542
http://sws.geonames.org/3174004/	Marche	2017	1559542
http://sws.geonames.org/3169069/	Rome	2017	4154684
http://sws.geonames.org/3164600/	Province of Venice	2017	858915
http://sws.geonames.org/3164600/	Venice	2017	858915
http://sws.geonames.org/3174725/	Liguria	2017	1615986
http://sws.geonames.org/3169778/	Apulia	2017	4084035
http://sws.geonames.org/3174050/	Province of Mantua	2017	412606
http://sws.geonames.org/3174050/	Mantua	2017	412606
http://sws.geonames.org/3165523/	Turin	2017	2297598
http://sws.geonames.org/2523082/	Syracuse	2017	403356
http://sws.geonames.org/2524158/	Miglierina	2017	912
http://sws.geonames.org/3164567/	Verbania	2017	163121
http://sws.geonames.org/3164567/	Verbano-Cusio-Ossola	2017	163121
http://sws.geonames.org/3171172/	Pesaro and Urbino	2017	365788
http://sws.geonames.org/3170116/	Portici	2017	60218
http://sws.geonames.org/2523630/	Reggio Calabria	2017	180353
http://sws.geonames.org/3174618/	Lombardy	2017	9826141
http://sws.geonames.org/3167954/	San Miniato	2017	26365
http://sws.geonames.org/3174952/	Province of Lecce	2017	813556
http://sws.geonames.org/2525065/	Catania	2017	1087682
http://sws.geonames.org/2524361/	Lucca Sicula	2017	2090
http://sws.geonames.org/3170146/	Province of Pordenone	2017	313870
http://sws.geonames.org/3167680/	Santa Cristina	2017	1738
http://sws.geonames.org/3167680/	Santa Cristina Val Gardena	2017	1738
http://sws.geonames.org/3169071/	Rome	2017	2743796
http://sws.geonames.org/3175627/	Jesolo	2017	23988
http://sws.geonames.org/3175628/	Jesi	2017	40008
http://sws.geonames.org/3175986/	Gorizia	2017	35667
http://sws.geonames.org/3176217/	Genoa	2017	883180
http://sws.geonames.org/3176219/	Genoa	2017	601951
http://sws.geonames.org/3176525/	Friuli Venezia Giulia	2017	1234079
http://sws.geonames.org/3176958/	Florence	2017	991862
http://sws.geonames.org/3176958/	Province of Florence	2017	991862
http://sws.geonames.org/3176959/	Florence	2017	371517
http://sws.geonames.org/3177401/	Emilia-Romagna	2017	4395569
http://sws.geonames.org/3178099/	Cori	2017	11136
http://sws.geonames.org/3180813/	Cannero Riviera	2017	1050
http://sws.geonames.org/3181042/	Campania	2017	5824662
http://sws.geonames.org/3181628/	Bracciano	2017	18645
http://sws.geonames.org/3181928/	Bologna	2017	371217
http://sws.geonames.org/3182306/	Basilicate	2017	588879
http://sws.geonames.org/3182494/	Bagnoregio	2017	3639
http://sws.geonames.org/3182633/	Avigliano	2017	12025
http://sws.geonames.org/3182722/	Assisi	2017	25304
http://sws.geonames.org/3182748/	Province of Ascoli Piceno	2017	213586
http://sws.geonames.org/3182748/	Ascoli Piceno	2017	213586
http://sws.geonames.org/3182882/	Province of Arezzo	2017	348127
http://sws.geonames.org/3183560/	Abruzzo	2017	1338898
http://sws.geonames.org/3190534/	Slovenska Bistrica	2017	6561
http://sws.geonames.org/3193044/	Podgorica	2017	136473
http://sws.geonames.org/3194926/	Mojkovac	2017	4120
http://sws.geonames.org/3197896/	Kolašin	2017	2989
http://sws.geonames.org/3202194/	Danilovgrad	2017	3664
http://sws.geonames.org/3186886/	Zagreb	2017	698966
http://sws.geonames.org/3186952/	Zadar	2017	71258
http://sws.geonames.org/3201047/	Pearl of the Adriatic	2017	28428
http://sws.geonames.org/3201047/	Dubrovnik	2017	28428
http://sws.geonames.org/3201047/	Ragusa	2017	28428
http://sws.geonames.org/3201047/	Republic of Ragusa	2017	28428
http://sws.geonames.org/3194802/	Motovun	2017	531
http://sws.geonames.org/3194355/	Novi Vinodolski	2017	5282
http://sws.geonames.org/3199205/	Hum	2017	17
http://sws.geonames.org/3197594/	Hrvatska Kostajnica	2017	2746
http://sws.geonames.org/3189492/	Supetar	2017	3031
http://sws.geonames.org/3203611/	Bovec	2017	3138
http://sws.geonames.org/3220838/	Munich	2017	319573
http://sws.geonames.org/3247449/	Aachen	2017	265208
http://sws.geonames.org/3194514/	Neum	2017	4200
http://sws.geonames.org/3204222/	Bihać	2017	75641
http://sws.geonames.org/3333121/	London Borough of Barnet	2017	7062
http://sws.geonames.org/3333121/	Barnet	2017	7062
http://sws.geonames.org/3333140/	London Borough of Croydon	2017	341800
http://sws.geonames.org/3333140/	Croydon	2017	341800
http://sws.geonames.org/3333156/	Islington	2017	185500
http://sws.geonames.org/3333156/	London Borough of Islington	2017	185500
http://sws.geonames.org/3333157/	Royal London Borough of Kensington and Chelsea	2017	178000
http://sws.geonames.org/3333157/	Royal Kensington and Chelsea	2017	178000
http://sws.geonames.org/3333166/	Lewisham	2017	261600
http://sws.geonames.org/3333166/	London Borough of Lewisham	2017	261600
http://sws.geonames.org/3333171/	London Borough of Merton	2017	201400
http://sws.geonames.org/3333171/	Merton	2017	201400
http://sws.geonames.org/3333185/	London Borough of Redbridge	2017	257600
http://sws.geonames.org/3333185/	Redbridge	2017	257600
http://sws.geonames.org/3333187/	London Borough of Richmond upon Thames	2017	180100
http://sws.geonames.org/3333187/	Richmond upon Thames	2017	180100
http://sws.geonames.org/3333218/	City of Westminster	2017	234100
http://sws.geonames.org/3333246/	County Borough of Newport	2017	140100
http://sws.geonames.org/3333246/	City of Newport	2017	140100
http://sws.geonames.org/3336897/	La Rioja	2017	321702
http://sws.geonames.org/3336898/	Cantabria	2017	589235
http://sws.geonames.org/3336899/	Aragon	2017	1345473
http://sws.geonames.org/3336900/	Castille and León	2017	2563521
http://sws.geonames.org/3336900/	Castile and León	2017	2563521
http://sws.geonames.org/3336901/	Catalonia	2017	7475420
http://sws.geonames.org/3336902/	Galicia	2017	2796089
http://sws.geonames.org/3336903/	Basque Country	2017	2172175
http://sws.geonames.org/3337492/	Lower Silesian Voivodeship	2017	2876627
http://sws.geonames.org/3337493/	Łódź Voivodeship	2017	2541832
http://sws.geonames.org/3337494/	Lubusz Voivodship	2017	1010047
http://sws.geonames.org/3337494/	Lubusz Voivodeship	2017	1010047
http://sws.geonames.org/3337494/	Lubusz	2017	1010047
http://sws.geonames.org/3337495/	Opole Voivodeship	2017	1031097
http://sws.geonames.org/3337496/	Pomeranian Voivodeship	2017	2230099
http://sws.geonames.org/3337497/	Silesian Voivodeship	2017	4640725
http://sws.geonames.org/3337498/	Greater Poland Voivodeship	2017	3408281
http://sws.geonames.org/3337500/	Kuyavian-Pomeranian Voivodeship	2017	2069083
http://sws.geonames.org/3337500/	Kujawsko-Pomorskie Voivodship	2017	2069083
http://sws.geonames.org/3337500/	Kujawsko-Pomorskie	2017	2069083
http://sws.geonames.org/3339536/	South Moravian Region	2017	1121712
http://sws.geonames.org/3369157/	Cape Town	2017	3433441
http://sws.geonames.org/3372803/	Pico Island	2017	14806
http://sws.geonames.org/3374333/	Praia	2017	113364
http://sws.geonames.org/3413829/	Reykjavik	2017	113906
http://sws.geonames.org/3413829/	Reykjavík	2017	113906
http://sws.geonames.org/3418112/	Bolungarvík	2017	918
http://sws.geonames.org/3421319/	Nuuk (Godthåb)	2017	14798
http://sws.geonames.org/3421319/	Nuuk	2017	14798
http://sws.geonames.org/3419842/	Sisimiut	2017	5227
http://sws.geonames.org/3442007/	Lavalleja	2017	60889
http://sws.geonames.org/3442007/	Lavalleja Department	2017	60889
http://sws.geonames.org/3463030/	Foz do Iguaçu	2017	293523
http://sws.geonames.org/3450554/	Salvador	2017	2711840
http://sws.geonames.org/3451189/	State of Rio de Janeiro	2017	15993583
http://sws.geonames.org/3451189/	Rio de Janeiro	2017	15993583
http://sws.geonames.org/3452925/	Porto Alegre	2017	1372741
http://sws.geonames.org/3451328/	Ribeirão Preto	2017	551267
http://sws.geonames.org/3469058/	Brasília	2017	2207718
http://sws.geonames.org/3471039/	Balneário Camboriú	2017	49100
http://sws.geonames.org/3489853/	Kingston	2017	90822
http://sws.geonames.org/3490145/	Hanover Parish	2017	66602
http://sws.geonames.org/3572375/	Freeport	2017	26910
http://sws.geonames.org/3578851/	Marigot	2017	5700
http://sws.geonames.org/3598132/	New Guatemala	2017	994938
http://sws.geonames.org/3598132/	Guatemala City	2017	994938
http://sws.geonames.org/3599699/	Antigua Guatemala	2017	39368
http://sws.geonames.org/3621967/	San Antonio	2017	10938
http://sws.geonames.org/3621967/	San Antonio de Belén	2017	10938
http://sws.geonames.org/3630297/	Petare	2017	364684
http://sws.geonames.org/3652462/	Quito	2017	1399814
http://sws.geonames.org/3665361/	Amazonas	2017	3480937
http://sws.geonames.org/3687238/	Cartagena	2017	952024
http://sws.geonames.org/3687925/	Santiago de Cali	2017	2392877
http://sws.geonames.org/3688685/	Bogota D.C.	2017	7117997
http://sws.geonames.org/3688689/	Bogotá	2017	7102602
http://sws.geonames.org/3831208/	Qaanaaq	2017	616
http://sws.geonames.org/3836873/	Tucumán	2017	781023
http://sws.geonames.org/3836873/	San Miguel de Tucumán	2017	781023
http://sws.geonames.org/3435910/	Buenos Aires	2017	13076300
http://sws.geonames.org/3833367/	Ushuaia	2017	58028
http://sws.geonames.org/3429777/	Puerto Iguazú	2017	32038
http://sws.geonames.org/3858677/	El Calafate	2017	8000
http://sws.geonames.org/3433955/	Buenos Aires F.D.	2017	2703744
http://sws.geonames.org/3433955/	Federal District	2017	2703744
http://sws.geonames.org/3836564/	San Salvador de Jujuy	2017	305891
http://sws.geonames.org/3837856/	San Carlos de Bariloche	2017	95394
http://sws.geonames.org/3874960/	Puerto Montt	2017	160054
http://sws.geonames.org/3902377/	Trinidad	2017	84259
http://sws.geonames.org/3530597/	Mexico City	2017	12294193
http://sws.geonames.org/3514211/	Yucatán	2017	1761761
http://sws.geonames.org/3522542/	Nuevo León	2017	4123418
http://sws.geonames.org/3520914/	Querétaro	2017	1568610
http://sws.geonames.org/3514783/	Veracruz	2017	568313
http://sws.geonames.org/3802710/	Parrilla	2017	5000
http://sws.geonames.org/3523466/	Heroica Matamoros	2017	435145
http://sws.geonames.org/3523466/	Matamoros	2017	435145
http://sws.geonames.org/3988392/	Rosarito Beach Baja	2017	66020
http://sws.geonames.org/3988392/	Rosarito	2017	66020
http://sws.geonames.org/3988392/	Rosario	2017	66020
http://sws.geonames.org/3527646/	The Federal District	2017	8657050
http://sws.geonames.org/3521342/	Playa del Carmen, Quintana Roo	2017	100383
http://sws.geonames.org/4005270/	Guanajuato	2017	78364
http://sws.geonames.org/4017698/	Baja California Sur	2017	475586
http://sws.geonames.org/2110257/	South Tarawa	2017	40311
http://sws.geonames.org/2110257/	Tarawa	2017	40311
http://sws.geonames.org/4036647/	Eastern	2017	37960
http://sws.geonames.org/4041467/	Northern Islands Municipality	2017	86000
http://sws.geonames.org/6246634/	Taradale	2017	16599
http://sws.geonames.org/6246634/	Taradale Town District	2017	16599
http://sws.geonames.org/6183235/	Winnipeg City	2017	632063
http://sws.geonames.org/6183235/	Winnipeg	2017	632063
http://sws.geonames.org/5909050/	British Columbia	2017	4413973
http://sws.geonames.org/6138610/	St Laurent	2017	77391
http://sws.geonames.org/6138610/	Saint-Laurent	2017	77391
http://sws.geonames.org/6105815/	Pitt Meadows	2017	17410
http://sws.geonames.org/6105815/	Pitts Meadows	2017	17410
http://sws.geonames.org/6091530/	Nova Scotia	2017	935573
http://sws.geonames.org/6113358/	Prince Edward Island	2017	139089
http://sws.geonames.org/6173331/	Vancouver	2017	1837969
http://sws.geonames.org/6173336/	Vancouver Island	2017	740876
http://sws.geonames.org/6100476/	Peel	2017	1159405
http://sws.geonames.org/6100476/	Peel Region	2017	1159405
http://sws.geonames.org/6100476/	Regional Municipality of Peel	2017	1159405
http://sws.geonames.org/6113355/	Prince Edward County	2017	25496
http://sws.geonames.org/6113355/	Prince Edward	2017	25496
http://sws.geonames.org/5892532/	Banff	2017	7502
http://sws.geonames.org/6061483/	Sackville	2017	32307
http://sws.geonames.org/6061483/	Lower Sackville	2017	32307
http://sws.geonames.org/6087884/	Niagara Region	2017	427421
http://sws.geonames.org/6087884/	Niagara	2017	427421
http://sws.geonames.org/6087884/	Regional Niagara	2017	427421
http://sws.geonames.org/6087884/	Regional Municipality of Niagara	2017	427421
http://sws.geonames.org/5898070/	Bells Corners	2017	9977
http://sws.geonames.org/5898070/	Ottawa Bells Corners	2017	9977
http://sws.geonames.org/6185811/	Yukon	2017	33530
http://sws.geonames.org/6185811/	Yukon Territory	2017	33530
http://sws.geonames.org/6087430/	New Brunswick	2017	751250
http://sws.geonames.org/6115047/	Quebec	2017	7730612
http://sws.geonames.org/6185559/	Regional Municipality of York	2017	892712
http://sws.geonames.org/6185559/	York Region	2017	892712
http://sws.geonames.org/6185559/	York	2017	892712
http://sws.geonames.org/5920450/	Municipality of Chatham-Kent	2017	108589
http://sws.geonames.org/5920450/	Chatham-Kent	2017	108589
http://sws.geonames.org/6176421/	Wasaga Beach	2017	7567
http://sws.geonames.org/6176421/	Wasaga	2017	7567
http://sws.geonames.org/5294810/	Flagstaff	2017	65870
http://sws.geonames.org/5368361/	L.A.	2017	3792621
http://sws.geonames.org/5368361/	Los Angeles	2017	3792621
http://sws.geonames.org/5368361/	LA	2017	3792621
http://sws.geonames.org/4140963/	Washington D.C.	2017	601723
http://sws.geonames.org/4140963/	Washington DC	2017	601723
http://sws.geonames.org/4140963/	Washington	2017	601723
http://sws.geonames.org/5188843/	Erie	2017	101786
http://sws.geonames.org/5327684/	Berkeley	2017	112580
http://sws.geonames.org/5551752/	Arizona	2017	5863809
http://sws.geonames.org/5551752/	State of Arizona	2017	5863809
http://sws.geonames.org/5128638/	New York	2017	19274244
http://sws.geonames.org/5128638/	Empire State	2017	19274244
http://sws.geonames.org/5128638/	State of New York	2017	19274244
http://sws.geonames.org/5128638/	New York State	2017	19274244
http://sws.geonames.org/5767918/	Pierre	2017	13646
http://sws.geonames.org/4142224/	Delaware	2017	838549
http://sws.geonames.org/4142224/	State of Delaware	2017	838549
http://sws.geonames.org/5349755/	Fontana	2017	196069
http://sws.geonames.org/5352423/	Glendale	2017	191719
http://sws.geonames.org/4691930/	Fort Worth	2017	741206
http://sws.geonames.org/5855797/	Kingdom of Hawaii	2017	1284220
http://sws.geonames.org/5855797/	Republic of Hawaii	2017	1284220
http://sws.geonames.org/5855797/	State of Hawaii	2017	1284220
http://sws.geonames.org/5855797/	Hawaii	2017	1284220
http://sws.geonames.org/5106834/	Albany	2017	97856
http://sws.geonames.org/5045360/	Saint Paul	2017	285068
http://sws.geonames.org/5045360/	St. Paul	2017	285068
http://sws.geonames.org/4509177/	Columbus	2017	787033
http://sws.geonames.org/5242283/	State of Vermont	2017	624501
http://sws.geonames.org/5242283/	Vermont	2017	624501
http://sws.geonames.org/5110302/	Brooklyn County	2017	2300664
http://sws.geonames.org/5110302/	Brooklyn	2017	2300664
http://sws.geonames.org/4831725/	Connecticut	2017	3527249
http://sws.geonames.org/4831725/	State of Connecticut	2017	3527249
http://sws.geonames.org/5784607/	West Valley	2017	129480
http://sws.geonames.org/5784607/	West Valley City	2017	129480
http://sws.geonames.org/4331987/	State of Louisiana	2017	4515939
http://sws.geonames.org/4331987/	Louisiana	2017	4515939
http://sws.geonames.org/5391959/	Frisco	2017	805235
http://sws.geonames.org/5391959/	San Francisco	2017	805235
http://sws.geonames.org/5417618/	Colorado	2017	4678630
http://sws.geonames.org/5417618/	State of Colorado	2017	4678630
http://sws.geonames.org/4207400/	Macon	2017	91351
http://sws.geonames.org/4180439/	Atlanta	2017	420003
http://sws.geonames.org/4469146/	Greensboro	2017	269666
http://sws.geonames.org/4361885/	State of Maryland	2017	5624246
http://sws.geonames.org/4361885/	Maryland	2017	5624246
http://sws.geonames.org/5744337/	State of Oregon	2017	3642919
http://sws.geonames.org/5744337/	Oregon	2017	3642919
http://sws.geonames.org/5074472/	Omaha	2017	408958
http://sws.geonames.org/4392388/	Jefferson City	2017	43079
http://sws.geonames.org/5805687/	Olympia	2017	46478
http://sws.geonames.org/5384170/	Pomona	2017	149058
http://sws.geonames.org/5140405/	Syracuse	2017	145170
http://sws.geonames.org/4931972/	Cambridge	2017	105162
http://sws.geonames.org/5128581/	The City of New York	2017	8175133
http://sws.geonames.org/5128581/	NYC	2017	8175133
http://sws.geonames.org/5128581/	New York City	2017	8175133
http://sws.geonames.org/5128581/	Big Apple	2017	8175133
http://sws.geonames.org/5128581/	New York	2017	8175133
http://sws.geonames.org/4671240/	Arlington	2017	365438
http://sws.geonames.org/5408406/	Westminster	2017	89701
http://sws.geonames.org/5391295/	Salinas	2017	150441
http://sws.geonames.org/4158928/	Hollywood	2017	140768
http://sws.geonames.org/5102922/	Princeton	2017	12307
http://sws.geonames.org/4487042/	Raleigh	2017	403892
http://sws.geonames.org/5317058/	Tempe	2017	161719
http://sws.geonames.org/5586437/	Boise	2017	145987
http://sws.geonames.org/4391812/	Independence	2017	116830
http://sws.geonames.org/4335045/	New Orleans	2017	343829
http://sws.geonames.org/4335045/	new orleans louisiana	2017	343829
http://sws.geonames.org/5577147/	Fort Collins	2017	143986
http://sws.geonames.org/5856195/	Honolulu	2017	371657
http://sws.geonames.org/5392423/	San Mateo	2017	97207
http://sws.geonames.org/5373900/	Modesto	2017	201165
http://sws.geonames.org/4273837/	Kansas City	2017	145786
http://sws.geonames.org/5134203/	Rockville Centre	2017	24023
http://sws.geonames.org/5134203/	Rockville Center	2017	24023
http://sws.geonames.org/5145215/	Yonkers	2017	195976
http://sws.geonames.org/4990510/	Dearborn	2017	98153
http://sws.geonames.org/5393015/	Santa Clara	2017	116468
http://sws.geonames.org/5090174/	State of New Hampshire	2017	1316216
http://sws.geonames.org/5090174/	New Hampshire	2017	1316216
http://sws.geonames.org/5520993/	El Paso	2017	649121
http://sws.geonames.org/4553433/	Tulsa	2017	391906
http://sws.geonames.org/4119403/	Little Rock	2017	193524
http://sws.geonames.org/5318313/	Tucson	2017	520116
http://sws.geonames.org/5506956/	Las Vegas	2017	583756
http://sws.geonames.org/5596512/	State of Idaho	2017	1416564
http://sws.geonames.org/5596512/	Idaho	2017	1416564
http://sws.geonames.org/5814616/	Vancouver	2017	161791
http://sws.geonames.org/4843564/	Stamford	2017	122643
http://sws.geonames.org/5640350/	Billings	2017	104170
http://sws.geonames.org/4164143/	Miami Beach	2017	87779
http://sws.geonames.org/5254962/	Green Bay	2017	104057
http://sws.geonames.org/5501344/	Carson City	2017	55274
http://sws.geonames.org/5688025/	Bismarck	2017	61272
http://sws.geonames.org/4829764/	Alabama	2017	4530315
http://sws.geonames.org/4829764/	State of Alabama	2017	4530315
http://sws.geonames.org/4671654/	Austin	2017	790390
http://sws.geonames.org/5725846/	Eugene	2017	156185
http://sws.geonames.org/4099753/	State of Arkansas	2017	2757631
http://sws.geonames.org/4099753/	Arkansas	2017	2757631
http://sws.geonames.org/4274277/	Lawrence	2017	87643
http://sws.geonames.org/5392171/	San José	2017	945942
http://sws.geonames.org/5392171/	San Jose	2017	945942
http://sws.geonames.org/4990729/	Detroit	2017	713777
http://sws.geonames.org/4926563/	South Bend	2017	101168
http://sws.geonames.org/5391811/	San Diego	2017	1307402
http://sws.geonames.org/4887398/	Chicago	2017	2695598
http://sws.geonames.org/5192726/	Harrisburg	2017	49528
http://sws.geonames.org/4431410/	Jackson	2017	173514
http://sws.geonames.org/5378538/	Oakland	2017	390724
http://sws.geonames.org/4436296/	Mississippi	2017	2901371
http://sws.geonames.org/4436296/	State of Mississippi	2017	2901371
http://sws.geonames.org/5332921/	State of California	2017	36354327
http://sws.geonames.org/5332921/	California Republic	2017	36354327
http://sws.geonames.org/5332921/	Golden State	2017	36354327
http://sws.geonames.org/5332921/	California	2017	36354327
http://sws.geonames.org/4956184/	Worcester	2017	181045
http://sws.geonames.org/5656882/	Helena	2017	28190
http://sws.geonames.org/5325738/	Bakersfield	2017	347483
http://sws.geonames.org/4801859/	Charleston	2017	51400
http://sws.geonames.org/5145476/	Akron	2017	199110
http://sws.geonames.org/5014051/	Warren	2017	134056
http://sws.geonames.org/4736286/	Texas	2017	22875689
http://sws.geonames.org/4736286/	Lone Star State	2017	22875689
http://sws.geonames.org/4076784/	Montgomery	2017	205764
http://sws.geonames.org/4158476/	Hialeah	2017	224669
http://sws.geonames.org/4094455/	Tuscaloosa	2017	90468
http://sws.geonames.org/5358705/	Huntington Beach	2017	189992
http://sws.geonames.org/5476825/	Los Alamos	2017	12019
http://sws.geonames.org/5282804/	Bridgeport	2017	144229
http://sws.geonames.org/4936159/	Fall River	2017	88857
http://sws.geonames.org/4155751/	State of Florida	2017	17671452
http://sws.geonames.org/4155751/	Florida	2017	17671452
http://sws.geonames.org/5001836/	Michigan	2017	10147096
http://sws.geonames.org/5357527/	Hollywood	2017	167664
http://sws.geonames.org/4177887/	West Palm Beach	2017	99919
http://sws.geonames.org/5150529/	Cleveland	2017	396815
http://sws.geonames.org/5435464/	Pueblo	2017	106595
http://sws.geonames.org/5396003/	Simi Valley	2017	124237
http://sws.geonames.org/5263045/	Milwaukee	2017	594833
http://sws.geonames.org/5024719/	Duluth	2017	86265
http://sws.geonames.org/4762894/	Hampton	2017	137436
http://sws.geonames.org/4155966/	Fort Lauderdale	2017	165521
http://sws.geonames.org/5821086/	Cheyenne	2017	59466
http://sws.geonames.org/5364855/	Lakewood	2017	80048
http://sws.geonames.org/4049979/	Birmingham	2017	212237
http://sws.geonames.org/4076598/	Mobile	2017	195111
http://sws.geonames.org/5367929/	Long Beach	2017	462257
http://sws.geonames.org/5750162/	Salem	2017	154637
http://sws.geonames.org/5110253/	The Bronx	2017	1385108
http://sws.geonames.org/5110253/	Bronx County	2017	1385108
http://sws.geonames.org/5110253/	Bronx	2017	1385108
http://sws.geonames.org/4839366/	New Haven	2017	129779
http://sws.geonames.org/4862182/	State of Iowa	2017	2955010
http://sws.geonames.org/4862182/	Iowa	2017	2955010
http://sws.geonames.org/5879092/	Alaska	2017	660633
http://sws.geonames.org/5879092/	State of Alaska	2017	660633
http://sws.geonames.org/4907959/	Rockford	2017	152871
http://sws.geonames.org/4726206/	San Antonio	2017	1327407
http://sws.geonames.org/5527554/	Odessa	2017	99940
http://sws.geonames.org/5809844/	Seattle	2017	608660
http://sws.geonames.org/5481136/	New Mexico	2017	1912684
http://sws.geonames.org/5481136/	State of New Mexico	2017	1912684
http://sws.geonames.org/4160021/	Jacksonville	2017	821784
http://sws.geonames.org/5574991/	Boulder	2017	97385
http://sws.geonames.org/5667009/	Montana	2017	930698
http://sws.geonames.org/5667009/	State of Montana	2017	930698
http://sws.geonames.org/4188985/	Columbus	2017	189885
http://sws.geonames.org/4574324/	Charleston	2017	120083
http://sws.geonames.org/4544349/	Oklahoma City	2017	579999
http://sws.geonames.org/5391710/	San Bernardino	2017	209924
http://sws.geonames.org/4930956/	Boston	2017	617594
http://sws.geonames.org/5343858/	Downey	2017	111772
http://sws.geonames.org/5110629/	Buffalo	2017	261310
http://sws.geonames.org/4501018/	Camden	2017	77344
